node,R,,toV_u30,frV_u30,toV_3060,frV_3060,toV_6090,frV_6090,toV_o90,frV_o90,toV_u60,frV_u60,toV_u90,frV_u90,,,,,
2226,14700.54568,14.70054568,0.036560129,0.019544723,0.370429984,0.267187859,0.346976316,0.427224649,0.240744999,0.280754196,0.406990113,0.286732582,0.753966429,0.713957232,,,,,
2231,15149.81409,15.14981409,0.031271557,0.023913543,0.34881582,0.291561278,0.361002529,0.40951943,0.25385146,0.269947114,0.380087376,0.315474822,0.741089906,0.724994252,,,,,
2167,15501.79447,15.50179447,0.030121867,0.026902736,0.330190848,0.315474822,0.373189239,0.394343527,0.261669349,0.258450218,0.360312716,0.342377558,0.733501954,0.736721085,,,,,
2169,15811.06561,15.81106561,0.026902736,0.024833295,0.29914923,0.282363762,0.3929639,0.419176822,0.276155438,0.268797425,0.326051966,0.307197057,0.719015866,0.726373879,,,,,
2229,16058.72214,16.05872214,0.022303978,0.012646585,0.269257301,0.236146241,0.413428374,0.420786388,0.289951713,0.325362152,0.291561278,0.248792826,0.704989653,0.669579214,,,,,
2233,15859.24941,15.85924941,0.020234537,0.013796275,0.248792826,0.253161646,0.427684525,0.415727754,0.298229478,0.312255691,0.269027363,0.266957921,0.696711888,0.682685675,,,,,
2230,15689.99842,15.68999842,0.019314785,0.014945965,0.230167855,0.26603817,0.438721545,0.409979306,0.306737181,0.303977926,0.24948264,0.280984134,0.688204185,0.69096344,,,,,
2235,15534.12227,15.53412227,0.018624971,0.01655553,0.217521269,0.28144401,0.443320304,0.401931479,0.315474822,0.295010347,0.236146241,0.29799954,0.679466544,0.699931019,,,,,
2234,15318.05066,15.31805066,0.01655553,0.018854909,0.198896298,0.301448609,0.451368131,0.392274086,0.328121407,0.282363762,0.215451828,0.320303518,0.666819959,0.712577604,,,,,
2237,15105.32521,15.10532521,0.015175903,0.021384226,0.184640147,0.316164636,0.455966889,0.383996321,0.339158427,0.273396183,0.19981605,0.337548862,0.655782939,0.721545183,,,,,
2236,14887.86469,14.88786469,0.012876523,0.02644286,0.162336169,0.341687744,0.461485399,0.369510232,0.358243274,0.257300529,0.175212693,0.368130605,0.636698092,0.737640837,,,,,
3938,14605.63113,14.60563113,0.033340998,0.042308577,0.220280524,0.418487009,0.408829616,0.318234077,0.331800414,0.21522189,0.253621522,0.460795585,0.662451138,0.779029662,,,,,
670,14279.39963,14.27939963,0.02874224,0.063002989,0.182570706,0.441020924,0.424235456,0.292710968,0.359392964,0.198206484,0.211312946,0.504023914,0.635548402,0.796734882,,,,,
2241,14000.9183,14.0009183,0.026672798,0.069211313,0.172683375,0.447229248,0.426764774,0.285352955,0.368590481,0.192917912,0.199356174,0.516440561,0.626120947,0.801793516,,,,,
2243,13774.00112,13.77400112,0.025063233,0.075419637,0.163025983,0.450678317,0.429524029,0.280754196,0.376638308,0.187399402,0.188089216,0.526097954,0.617613244,0.80685215,,,,,
2242,13568.55176,13.56855176,0.024143481,0.083237526,0.155438032,0.45251782,0.430673718,0.276615314,0.384456197,0.182340768,0.179581513,0.535755346,0.610255231,0.81237066,,,,,
2245,13350.98539,13.35098539,0.023453668,0.090595539,0.146010577,0.453437572,0.430673718,0.272016556,0.394343527,0.178431823,0.169464245,0.544033111,0.600137963,0.816049667,,,,,
2247,8690.20093,8.69020093,0.01540584,0.172913313,0.269257301,0.478040929,0.376868246,0.215911704,0.33226029,0.12692573,0.284663141,0.650954242,0.661531387,0.866865946,,,,,
2244,8239.50616,8.23950616,0.014486089,0.194757415,0.250402391,0.471602667,0.387675328,0.204874684,0.342377558,0.123706599,0.26488848,0.666360083,0.652563808,0.871234767,,,,,
2246,7931.929757,7.931929757,0.014486089,0.211772821,0.235686365,0.463784778,0.394573465,0.198436422,0.349965509,0.120717406,0.250172453,0.675557599,0.644745919,0.873994022,,,,,
2248,7577.915529,7.577915529,0.014026213,0.231317544,0.220050586,0.45251782,0.40400092,0.192917912,0.356173833,0.117498275,0.234076799,0.683835364,0.638077719,0.876753277,,,,,
2249,7330.924315,7.330924315,0.013566337,0.240974937,0.211083008,0.449528627,0.408829616,0.18877903,0.360772591,0.114968958,0.224649345,0.690503564,0.633478961,0.879282594,,,,,
496,7284.78244,7.28478244,0.25500115,0.240055185,0.438491607,0.450908255,0.185100023,0.188319154,0.11588871,0.115198896,0.693492757,0.69096344,0.87859278,0.879282594,,,,,
2148,7371.698942,7.371698942,0.25385146,0.012646585,0.439641297,0.190388595,0.185329961,0.427224649,0.115428834,0.363991722,0.693492757,0.203035181,0.878822718,0.63025983,,,,,
2149,7590.393726,7.590393726,0.244883881,0.012646585,0.444010117,0.198206484,0.188319154,0.424235456,0.117268338,0.359392964,0.688893999,0.21085307,0.877213152,0.635088526,,,,,
2151,7912.222207,7.912222207,0.230857668,0.013106461,0.449758565,0.215911704,0.193607726,0.414578064,0.120487468,0.351115199,0.680616234,0.229018165,0.87422396,0.643596229,,,,,
2150,8199.471539,8.199471539,0.217061393,0.013796275,0.452287882,0.2274086,0.200965739,0.408829616,0.124166475,0.344446999,0.669349276,0.241204875,0.870315015,0.650034491,,,,,
2153,8720.724753,8.720724753,0.207633939,0.013336399,0.454587261,0.239135433,0.20418487,0.401241665,0.127385606,0.340078179,0.6622212,0.252471833,0.86640607,0.653713497,,,,,
2155,13333.69863,13.33369863,0.093354794,0.024373419,0.440790986,0.165785238,0.275235686,0.431133594,0.185100023,0.373189239,0.534145781,0.190158657,0.809381467,0.621292251,,,,,
2152,13578.0675,13.5780675,0.08277765,0.025982985,0.437341918,0.174522879,0.282823638,0.431133594,0.191538285,0.362842033,0.520119568,0.200505863,0.802943205,0.631639457,,,,,
2154,13748.77814,13.74877814,0.077489078,0.026902736,0.433662911,0.184180271,0.28811221,0.428144401,0.195217291,0.355254081,0.511151989,0.211083008,0.799264199,0.639227409,,,,,
2157,13984.92127,13.98492127,0.071280754,0.029202115,0.427684525,0.193607726,0.294780409,0.424465394,0.200965739,0.347436192,0.498965279,0.222809841,0.793745689,0.647275236,,,,,
4597,14290.99844,14.29099844,0.063002989,0.030811681,0.421936077,0.208783628,0.301678547,0.418716946,0.208323753,0.33662911,0.484939066,0.239595309,0.786617613,0.658312256,,,,,
2156,14603.23525,14.60323525,0.041848701,0.034490688,0.401701541,0.24948264,0.322143021,0.403311106,0.228328351,0.306737181,0.443550241,0.283973327,0.765693263,0.687284433,,,,,
2158,14592.25757,14.59225757,0.032881122,0.028972178,0.373879053,0.320993332,0.344676937,0.380087376,0.243504254,0.26488848,0.406760175,0.349965509,0.751437112,0.730052886,,,,,
2160,14869.04263,14.86904263,0.028282364,0.011726834,0.340997931,0.139572315,0.357093585,0.472982295,0.268567487,0.370659922,0.369280294,0.151299149,0.726373879,0.624281444,,,,,
2163,15058.19273,15.05819273,0.022763854,0.013796275,0.321913083,0.157507473,0.364911474,0.474361922,0.285352955,0.349275696,0.344676937,0.171303748,0.709588411,0.64566567,,,,,
2162,15331.38593,15.33138593,0.017245344,0.015635778,0.295470223,0.18096114,0.376638308,0.471602667,0.305587491,0.32674178,0.312715567,0.196596919,0.689353874,0.668199586,,,,,
2165,15539.41563,15.53941563,0.014945965,0.016785468,0.274545873,0.200505863,0.382616693,0.465854219,0.322832835,0.311795815,0.289491837,0.217291331,0.672108531,0.683145551,,,,,
2164,15688.50659,15.68850659,0.013566337,0.018165095,0.258680156,0.213612325,0.388825017,0.460335709,0.333869855,0.302828236,0.272246493,0.23177742,0.661071511,0.692113129,,,,,
2166,15853.09652,15.85309652,0.012416648,0.020234537,0.243504254,0.228328351,0.395953093,0.451828006,0.343067372,0.294550471,0.255920901,0.248562888,0.651873994,0.700390894,,,,,
2168,16035.98772,16.03598772,0.011726834,0.021384226,0.227178662,0.249712578,0.401471603,0.439641297,0.354564268,0.284203265,0.238905496,0.271096804,0.640377098,0.710738101,,,,,
2171,15157.44092,15.15744092,0.025063233,0.025523109,0.304437802,0.340308117,0.391354334,0.379627501,0.274085997,0.24948264,0.329501035,0.365831226,0.720855369,0.745458726,,,,,
2170,14727.19682,14.72719682,0.020234537,0.031501495,0.275465624,0.36422166,0.411128995,0.361462405,0.287882272,0.237525868,0.295700161,0.395723155,0.706829156,0.75718556,,,,,
2227,15818.69316,15.81869316,0.022993792,0.025063233,0.226488848,0.291561278,0.494596459,0.464934468,0.250862267,0.213382387,0.24948264,0.316624511,0.744079099,0.781558979,,,,,
3967,15535.15107,15.53515107,0.018624971,0.030581743,0.194527478,0.340997931,0.509542424,0.429753966,0.272016556,0.193377788,0.213152449,0.371579673,0.722694872,0.80133364,,,,,
2225,15128.38215,15.12838215,0.017475282,0.033800874,0.17774201,0.362842033,0.515290871,0.414348126,0.284433203,0.183950333,0.195217291,0.396642906,0.710508163,0.810991032,,,,,
2223,14712.90561,14.71290561,0.015865716,0.037249943,0.165325362,0.384916073,0.516440561,0.398942286,0.297309726,0.173833065,0.181191078,0.422166015,0.697631639,0.821108301,,,,,
2267,14227.01301,14.22701301,0.013566337,0.041848701,0.150379398,0.404690734,0.516900437,0.388135203,0.314095194,0.160266728,0.163945735,0.446539434,0.680846172,0.834674638,,,,,
4587,13392.61183,13.39261183,0.010577144,0.017015406,0.12140722,0.328351345,0.506323293,0.413198436,0.356173833,0.235916303,0.131984364,0.345366751,0.638307657,0.758565187,,,,,
2269,12992.86651,12.99286651,0.012646585,0.018854909,0.1655553,0.352494826,0.495976086,0.400781789,0.320763394,0.222809841,0.178201885,0.371349736,0.674177972,0.772131524,,,,,
4656,12600.82105,12.60082105,0.011496896,0.010807082,0.154978156,0.349505633,0.493216831,0.410209244,0.335019545,0.224189469,0.166475052,0.360312716,0.659691883,0.770521959,,,,,
1159,12255.63217,12.25563217,0.011266958,0.01218671,0.146010577,0.369280294,0.489307887,0.396642906,0.348355944,0.216831456,0.157277535,0.381467004,0.646585422,0.77810991,,,,,
2275,11553.64138,11.55364138,0.010117268,0.018624971,0.124626351,0.406530237,0.484019315,0.371579673,0.376178432,0.198206484,0.134743619,0.425155208,0.618762934,0.796734882,,,,,
4717,10980.51763,10.98051763,0.009197517,0.024373419,0.108990573,0.434122787,0.475971488,0.352034951,0.400781789,0.184410209,0.118188089,0.458496206,0.594159577,0.810531157,,,,,
2280,10493.79058,10.49379058,0.008737641,0.029202115,0.09496436,0.45918602,0.468153599,0.332030352,0.423085767,0.174522879,0.103702,0.488388135,0.571855599,0.820418487,,,,,
1226,9912.240295,9.912240295,0.007587951,0.035180501,0.079098643,0.483789377,0.459875834,0.313865256,0.448378938,0.162106231,0.086686595,0.518969878,0.546562428,0.832835135,,,,,
1229,9537.367161,9.537367161,0.007128075,0.042768453,0.07174063,0.495286273,0.450448379,0.302138423,0.465624281,0.154748218,0.078868705,0.538054725,0.529317084,0.840193148,,,,,
4165,8913.079388,8.913079388,0.006208324,0.056104852,0.061393424,0.508622672,0.429524029,0.283743389,0.49781559,0.146470453,0.067601748,0.564727524,0.497125776,0.848470913,,,,,
4682,8404.001029,8.404001029,0.006208324,0.065992182,0.052885721,0.518510002,0.413428374,0.269027363,0.521729133,0.140722005,0.059094045,0.584502184,0.472522419,0.853529547,,,,,
4683,8221.210491,8.221210491,0.005978386,0.069901127,0.050356404,0.521959071,0.403311106,0.264658542,0.533915843,0.137042998,0.05633479,0.591860198,0.459645896,0.85651874,,,,,
2284,7950.710292,7.950710292,0.11151989,0.07725914,0.520349506,0.525178202,0.258220281,0.256840653,0.103472063,0.134283743,0.631869395,0.602437342,0.890089676,0.859277995,,,,,
2286,7573.426002,7.573426002,0.101172683,0.071050816,0.515750747,0.527707519,0.269257301,0.260059784,0.108760635,0.136123247,0.616923431,0.598758335,0.886180731,0.858818119,,,,,
2278,7185.785326,7.185785326,0.090135663,0.082317774,0.507472982,0.532076339,0.280984134,0.24833295,0.115198896,0.131064613,0.597608646,0.614394114,0.87859278,0.862727064,,,,,
2209,6813.340276,6.813340276,0.080708209,0.097033801,0.495056335,0.529547022,0.296389975,0.241664751,0.121867096,0.12577604,0.575764544,0.626580823,0.872154518,0.868245574,,,,,
2288,6283.899338,6.283899338,0.070361003,0.119337779,0.481949874,0.526787767,0.313405381,0.229248103,0.129225109,0.119567717,0.552310876,0.646125546,0.865716257,0.875373649,,,,,
2285,5910.045452,5.910045452,0.0618533,0.138652564,0.47022304,0.520349506,0.326511842,0.221660152,0.136353185,0.114279145,0.532076339,0.659002069,0.858588181,0.880662221,,,,,
2290,5590.939985,5.590939985,0.054265348,0.157507473,0.459645896,0.513681306,0.339848241,0.214072201,0.140951943,0.109450448,0.513911244,0.671188779,0.853759485,0.88526098,,,,,
2289,5038.109321,5.038109321,0.042308577,0.201655553,0.440331111,0.488158197,0.358243274,0.202575305,0.15336859,0.101862497,0.482639687,0.68981375,0.840882962,0.892389055,,,,,
2292,2886.795422,2.886795422,0.224419407,0.293400782,0.482409749,0.440331111,0.194527478,0.175212693,0.092205105,0.084617153,0.706829156,0.733731892,0.901356634,0.908944585,,,,,
2291,2796.407513,2.796407513,0.20970338,0.247413198,0.488848011,0.472522419,0.199586112,0.17544263,0.095884111,0.098643366,0.698551391,0.719935617,0.898137503,0.895378248,,,,,
2296,2041.691384,2.041691384,0.155897908,0.266498046,0.507472982,0.462635089,0.225799034,0.169004369,0.105081628,0.096114049,0.66337089,0.729133134,0.889169924,0.898137503,,,,,
2295,1848.459636,1.848459636,0.141181881,0.093584732,0.509312486,0.477581053,0.233846861,0.272936307,0.108990573,0.149229708,0.650494367,0.571165785,0.884341228,0.844102092,,,,,
2298,2032.853005,2.032853005,0.123016785,0.106461255,0.514830996,0.480340308,0.240515061,0.261669349,0.114049207,0.143941136,0.637847781,0.586801564,0.878362842,0.848470913,,,,,
2297,2220.068112,2.220068112,0.114509083,0.116808462,0.514601058,0.482639687,0.246953323,0.253161646,0.1170384,0.140492067,0.62911014,0.599448149,0.876063463,0.852609795,,,,,
2396,2439.721542,2.439721542,0.254311336,0.128305358,0.45918602,0.484939066,0.18326052,0.244883881,0.097263739,0.135893309,0.713497356,0.613244424,0.896757875,0.858128305,,,,,
2299,2506.540225,2.506540225,0.229018165,0.144171074,0.471372729,0.48562888,0.191768223,0.234306737,0.102092435,0.130144861,0.700390894,0.629799954,0.892159117,0.864106691,,,,,
2300,2607.403944,2.607403944,0.207633939,0.165785238,0.478730743,0.481030122,0.202115429,0.22189009,0.10600138,0.12577604,0.686364682,0.64681536,0.88848011,0.86870545,,,,,
2301,2763.585359,2.763585359,0.188319154,0.167164865,0.488848011,0.479420556,0.207863877,0.219820648,0.108990573,0.127615544,0.677167165,0.646585422,0.885031042,0.86640607,,,,,
2302,3130.328808,3.130328808,0.165095424,0.190848471,0.498275466,0.471372729,0.215681766,0.209013566,0.115428834,0.123246723,0.66337089,0.6622212,0.879052656,0.871234767,,,,,
2303,3416.020065,3.416020065,0.14348126,0.21085307,0.506093355,0.466314095,0.225799034,0.198436422,0.119107841,0.118877903,0.649574615,0.677167165,0.875373649,0.875603587,,,,,
2304,3852.386647,3.852386647,0.12025753,0.237755806,0.512991492,0.454817199,0.235916303,0.187169464,0.125316165,0.11473902,0.633249023,0.692573005,0.869165325,0.87974247,,,,,
2305,4036.980053,4.036980053,0.108760635,0.253621522,0.515750747,0.445849621,0.240744999,0.182570706,0.128535295,0.111749828,0.624511382,0.699471143,0.865256381,0.882041849,,,,,
2191,4045.472989,4.045472989,0.262819039,0.103472063,0.426304898,0.534145781,0.187859278,0.234996551,0.1170384,0.12140722,0.689123937,0.637617843,0.876983215,0.872614394,,,,,
2192,3823.542581,3.823542581,0.244194068,0.117498275,0.435502414,0.533455967,0.194757415,0.226718786,0.12025753,0.1170384,0.679696482,0.650954242,0.874453897,0.877673028,,,,,
2193,3388.851727,3.388851727,0.215451828,0.143251322,0.448149,0.524948264,0.20533456,0.214302138,0.125546103,0.111979765,0.663600828,0.668199586,0.868935387,0.882501725,,,,,
2194,3139.604379,3.139604379,0.197286733,0.164635548,0.456886641,0.515290871,0.211542883,0.207404001,0.128765233,0.107151069,0.654173373,0.67992642,0.865716257,0.887330421,,,,,
7311,2803.589804,2.803589804,0.178661761,0.191308347,0.46355484,0.498735341,0.218670959,0.202345367,0.133363992,0.101862497,0.642216602,0.690043688,0.86088756,0.892389055,,,,,
2199,2624.808892,2.624808892,0.176822258,0.212002759,0.462405151,0.48677857,0.223729593,0.197056795,0.130834675,0.097953553,0.639227409,0.698781329,0.862957002,0.895838124,,,,,
2195,2521.942211,2.521942211,0.157737411,0.236606116,0.467463785,0.473902046,0.233616923,0.189698781,0.134973557,0.093584732,0.625201196,0.710508163,0.858818119,0.900206944,,,,,
2196,2469.8015,2.4698015,0.145090825,0.25385146,0.467233847,0.464934468,0.242124626,0.184410209,0.139572315,0.090825477,0.612324672,0.718785928,0.854449299,0.903196137,,,,,
2198,2190.901066,2.190901066,0.117728213,0.120027593,0.467003909,0.521729133,0.261209473,0.239595309,0.146930329,0.11151989,0.584732122,0.641756726,0.845941596,0.881352035,,,,,
2201,2057.477635,2.057477635,0.108530697,0.127385606,0.47022304,0.520809381,0.264428604,0.235226489,0.149229708,0.108990573,0.578753736,0.648194987,0.843182341,0.883421476,,,,,
2203,1852.305098,1.852305098,0.095884111,0.143711198,0.466544033,0.519429754,0.27707519,0.226488848,0.154058404,0.103931938,0.562428144,0.663140952,0.839503334,0.8896298,,,,,
2200,2098.929483,2.098929483,0.263968728,0.166475052,0.459415958,0.51437112,0.170154058,0.215911704,0.100942745,0.097723615,0.723384686,0.680846172,0.893538745,0.896757875,,,,,
2205,2460.648098,2.460648098,0.238675558,0.186019775,0.47022304,0.509772361,0.179581513,0.204874684,0.105081628,0.092894918,0.708898597,0.695792136,0.88848011,0.90066682,,,,,
2202,2843.184869,2.843184869,0.244653943,0.230397793,0.466544033,0.484019315,0.17774201,0.192917912,0.104621752,0.086226719,0.711197977,0.714417107,0.888939986,0.90733502,,,,,
2207,5093.679719,5.093679719,0.213842263,0.041158887,0.491607266,0.450218441,0.195677167,0.35985284,0.093124856,0.143021384,0.705449529,0.491377328,0.901126696,0.851230168,,,,,
2208,5481.68346,5.48168346,0.186709588,0.048057025,0.504023914,0.465394344,0.205794436,0.345366751,0.098413428,0.136123247,0.690733502,0.513451368,0.896527937,0.858818119,,,,,
2206,5868.757647,5.868757647,0.164635548,0.054495286,0.508162796,0.481489998,0.217521269,0.329501035,0.104391814,0.129225109,0.672798344,0.535985284,0.890319614,0.865486319,,,,,
2204,6430.726436,6.430726436,0.139342378,0.065762244,0.515290871,0.497585652,0.229248103,0.309956312,0.111060014,0.121637158,0.654633249,0.563347896,0.883881352,0.873304208,,,,,
2287,6889.554461,6.889554461,0.117958151,0.073350195,0.521729133,0.513911244,0.236376178,0.292251092,0.117498275,0.114049207,0.639687284,0.587261439,0.876063463,0.879512532,,,,,
2210,7103.759883,7.103759883,0.109450448,0.077029202,0.522189009,0.520119568,0.241664751,0.286502644,0.12025753,0.109910324,0.631639457,0.59714877,0.873304208,0.883651414,,,,,
2212,7558.869379,7.558869379,0.095194298,0.090135663,0.524028512,0.529087146,0.24948264,0.272936307,0.126235916,0.102782249,0.61922281,0.61922281,0.86870545,0.892159117,,,,,
